City_Name,n,AcresNeeded_to_HighIncomeUHI,AcresNeeded_to_HighIncomeCanopyPercent,PercentNeeded_to_HighIncomeCanopyPercent,AcresNeeded_to_HighIncomeUHI_Lim,AcresNeeded_to_HighIncomeCanopyPercent_Lim,HiInco_CanAcres,HiInco_CanopyPercent,LoInco_CanAcres,LoInco_CanopyPercent,HiLo_TreeGap_Perc,HiLo_TreeGap_Acres,Potential_Acres,Total_Area_Acres,Potential_Acres_vs_AcresNeeded_to_HighIncomeUHI,Potential_Acres_vs_AcresNeeded_to_HighIncomeCanopyPercent,Total_CanopyAcres,Total_CanopyPercent,Current_Avg_UHI,Current_Std_UHI,Modeled_Avg_UHI,Modeled_Std_UHI,MinPot_Avg_UHI,MinPot_Std_UHI,TGPot_Avg_UHI,TGPot_Std_UHI,MinDiff_Avg_UHI,MinDiff_Std_UHI,TGDiff_Avg_UHI,TGDiff_Std_UHI,UGPot_Avg_UHI_Lim,UGPot_Std_UHI_Lim,TGPot_Avg_UHI_Lim,TGPot_Std_UHI_Lim,UGDiff_Avg_UHI_Lim,UGDiff_Std_UHI_Lim,TGDiff_Avg_UHI_Lim,TGDiff_Std_UHI_Lim,HiInco_UHI,LoInco_UHI,HiLo_UHIGap,Regr_r2,Regr_slope,SlopeConf95Low,SlopeConf95High,Income_Quartile_1_MaxVal,Income_Quartile_2_MaxVal,Income_Quartile_3_MaxVal,Income_Quartile_1_Population,Income_Quartile_2_Population,Income_Quartile_3_Population,Income_Quartile_4_Population,Total_Population,Pot_kW_Low,Pot_kW_High
"Chico, CA",79,2849.45,1755.0999999999997,8.241260300988424,1709.65,1508.08,7110.90135,33.39,6548.673750000001,30.75,2.6400000000000006,562.2275999999993,3950.9100000000003,21296.499999999996,2849.45,1755.0999999999997,6016.119999999999,28.249336745474608,1.6448762942267514,2.1398162756082426,1.3634742328551641,1.5794354304217137,-0.15112217970089006,2.1071910820044524,0.8476718991383565,1.459384517944892,1.7939830582490084,0.7765279483731581,0.7960469138121289,0.8683334513809992,0.8678862958702134,1.5272916668835554,0.9594368088653069,1.6334304088413367,0.7770222853520532,0.8169427268439186,0.6841690371657316,0.7047347289002768,0.84,-0.34,-1.18,0.66,-9.68,-12.41,-6.94,30619.0,48810.0,71565.0,21920.0,21154.0,26054.0,33756.0,102884.0,0.0,0.0
"Yuba City, CA",78,1501.07,457.36,1.884952608295341,1501.07,457.36,2683.569644,11.06,3273.1785259999992,13.49,-2.4299999999999997,-589.6088819999991,6721.72,24263.74,1501.07,457.36,2811.42,11.58691941143451,5.208789774371139,0.8556537976464113,5.145522413280062,0.6469544044395787,2.2957494228012663,1.123345524378039,5.011401412148333,0.8003956977300756,2.912104902212108,1.0389283387011905,0.19810343335363798,0.2777724070215381,4.559192239118948,0.36099964853618444,5.011401412148333,0.8003956977300756,0.650437846762288,0.6277649142517129,0.19810343335363798,0.2777724070215381,4.72,5.58,0.8600000000000003,0.6,-10.51,-14.33,-6.7,37244.5,50545.0,71702.75,28031.0,26174.0,30281.0,39657.0,124143.0,0.0,0.0
"Simi Valley, CA",68,3979.8299999999995,626.81,3.0683234435164346,3059.0999999999995,626.81,5078.505212000001,24.86,4629.0799719999995,22.66,2.1999999999999993,449.4252400000014,6623.32,20428.42,3979.8299999999995,626.81,4628.26,22.655986121295726,0.6558372208912878,1.3746747799256183,0.7713453071750043,1.0955952562240518,-0.3083335617732551,1.3264785930777885,0.5647446792262937,1.3688992486227949,0.963991542175068,0.3367259939877797,0.09157425292802875,0.08402238071963876,0.21093507965863253,1.0296238671845435,0.5647446792262937,1.3688992486227949,0.4453019910497239,0.4751178310631838,0.09157425292802875,0.08402238071963876,0.56,1.66,1.0999999999999999,0.59,-2.97,-10.21,4.26,78869.0,94692.0,109407.5,32598.0,28121.0,30042.0,33840.0,124601.0,1385.58,5137.15
"Vacaville, CA",67,2059.6899999999996,450.38999999999993,2.7524264546811232,1800.6000000000001,450.38999999999993,1940.696868,11.86,2734.3207979999997,16.71,-4.850000000000001,-793.6239299999997,3530.3700000000003,16363.38,2059.6899999999996,450.38999999999993,2051.03,12.534268592430173,1.9189224536739964,1.1483522101430355,1.9478137218594205,0.8115958538377067,0.6354456414261603,1.0192083206808773,1.755248194443935,1.1414640274536862,1.2833517280659619,0.5126102765395336,0.16341609740774826,0.2040445007340461,1.2630112727321616,0.6245717346911889,1.755248194443935,1.1414640274536862,0.6552582779352433,0.622195187800873,0.16341609740774826,0.2040445007340461,1.48,1.86,0.3800000000000001,0.61,-5.95,-8.96,-2.94,59710.0,86591.0,107592.0,21976.0,22947.0,19796.0,29722.0,94441.0,0.0,0.0
"Napa, CA",65,1112.09,530.74,3.745431475484339,1057.49,530.74,3368.2874410000004,23.77,2734.87369,19.3,4.469999999999999,633.4137510000005,3046.8999999999996,14170.330000000002,1112.09,530.74,3524.1899999999996,24.870204151914592,1.5472106859896702,1.1754553597001427,1.548544225857831,1.0489197334515805,-0.07699694361387491,1.0238032175642293,1.2639803589612941,1.0184498187698443,1.624657223931976,0.4489315595762444,0.2829657389771445,0.3254082157514937,0.9848961668500309,0.6984855123029189,1.2639803589612941,1.0184498187698443,0.5641944400730257,0.6458167110867621,0.2829657389771445,0.3254082157514937,1.33,2.47,1.1400000000000001,0.66,-7.55,-10.36,-4.74,67829.0,83000.0,109974.0,23056.0,27445.0,18312.0,20788.0,89601.0,0.0,0.0
"Petaluma, CA",54,643.84,406.2299999999999,3.0596543343031817,596.17,406.2299999999999,2343.388735,17.65,1658.2960510000003,12.49,5.159999999999998,685.0926839999997,3400.23,13276.989999999998,643.84,406.2299999999999,2088.9999999999995,15.733987899365745,0.4730209783994718,0.8405990456378032,0.4907902845449157,0.7142124592762086,-1.5694779163048251,1.0989309754884298,0.22787318511198704,0.6749703644469232,2.041687362873664,0.5266135011783344,0.24404265575254636,0.2850489364956152,0.11628576205902093,0.4289456333377301,0.22787318511198704,0.6749703644469232,0.3578975355106843,0.5089308675383957,0.24404265575254636,0.2850489364956152,0.37,1.03,0.66,0.72,-7.97,-12.46,-3.49,77924.75,87308.0,103192.0,16513.0,16711.0,14453.0,21217.0,68894.0,0.0,0.0
"Turlock, CA",54,2050.88,438.85,3.056716243258473,1992.7499999999998,438.85,1785.999604,12.44,1404.1057980000003,9.78,2.66,381.8938059999998,4565.010000000001,14356.91,2050.88,438.85,1490.0,10.378277777042554,5.554142653258953,0.9902886387777324,5.568636196786079,0.8744582259575187,3.5757394453263274,0.8834813394140688,5.363790070426018,0.9636806803862924,1.9789145296585409,0.5622857408506287,0.19020534362895636,0.16384722304551408,4.691173678737277,0.28019713840673427,5.363790070426018,0.9636806803862924,0.863567682739531,0.8154591929642019,0.19020534362895636,0.16384722304551408,4.77,6.42,1.6500000000000004,0.8,-6.22,-9.73,-2.71,38197.75,53040.5,68234.5,17754.0,26611.0,25054.0,39106.0,108525.0,0.0,0.0
"Hanford, CA",51,2759.84,580.85,3.3418291027086737,2354.9600000000005,580.85,2614.1324799999998,15.04,1804.16856,10.38,4.659999999999998,809.9639199999997,4130.95,17381.2,2759.84,580.85,2331.48,13.413803419786896,4.884699019630405,0.7895568390177077,4.883114612339771,0.7508039973407781,3.243311215566244,0.9277660306064935,4.653366200262353,0.6756676356525292,1.6413904678618279,0.6230396760398671,0.23092020689020318,0.24137817246392296,3.949591472395462,0.280124523361651,4.653366200262353,0.6756676356525292,0.9360455089406945,0.651953549280325,0.23092020689020318,0.24137817246392296,3.81,5.51,1.6999999999999997,0.76,-6.9,-9.74,-4.07,40998.0,56285.0,74068.5,22410.0,22044.0,20673.0,28327.0,93454.0,0.0,0.0
"Gilroy--Morgan Hill, CA",49,5716.879999999999,2542.5,8.684680019497405,4980.01,2542.5,6024.937002,20.58,3858.5359420000004,13.18,7.399999999999999,2166.4010599999992,9605.5,29275.69,5716.879999999999,2542.5,3826.44,13.070366573768203,2.355660648818184,0.9212443450512989,2.431338287842234,0.7988360462951298,0.8935519811830226,0.9626631087137949,1.9695675627115876,0.8126882464233135,1.4630554634237483,0.36029806164727307,0.38670459005406876,0.23681733447966843,1.5954371869629718,0.5134257149467504,1.9695675627115876,0.8126882464233135,0.7576700463763621,0.5471819806640846,0.38670459005406876,0.23681733447966843,1.61,3.27,1.66,0.77,-4.46,-7.16,-1.75,67500.0,94913.0,131250.0,25928.0,24664.0,32025.0,34923.0,117540.0,0.0,0.0
"El Centro--Calexico, CA",47,274.6600000000001,366.91,2.0240864690004354,274.6600000000001,366.91,1151.0765649999996,6.35,1065.8787719999998,5.88,0.46999999999999975,85.19779299999982,6240.160000000002,18127.190000000002,274.6600000000001,366.91,857.3199999999999,4.7294699288748,4.27137118328875,0.8889728722262165,4.178937281509158,0.787597041018517,-3.907559439714594,2.017330958577694,3.788678736196839,0.9155219395040066,8.178636561982302,2.0324376642562476,0.48048943051846416,0.3800681872957534,3.9123589370442957,0.5106005660082876,3.788678736196839,0.9155219395040066,0.36051138648626724,0.5163410564793514,0.48048943051846416,0.3800681872957534,4.28,5.31,1.0299999999999994,0.7,-23.76,-37.16,-10.36,28646.0,47527.0,62845.5,19426.0,29073.0,25763.0,38619.0,112881.0,23036.679999999997,35334.32000000001
"Manteca, CA",46,9716.070000000002,824.07,4.250305206852106,4033.0600000000004,824.07,2088.140373,10.77,1915.582812,9.88,0.8899999999999988,172.55756100000008,5403.64,19388.49,5403.64,824.07,1442.2299999999998,7.438588564658721,5.40825919398571,0.9538629012110343,5.399734228916227,0.7548180232957232,4.800016674841619,0.9183751212231968,5.315662658618592,0.922222702171924,0.6056053101608221,0.12835365119439654,0.0926069332887708,0.07305066199075445,4.954127902688657,0.7063207178042297,5.315662658618592,0.922222702171924,0.4524089550037161,0.2768394838892006,0.0926069332887708,0.07305066199075445,4.44,6.36,1.92,0.76,-2.17,-7.13,2.79,46372.25,58169.0,83582.0,20865.0,14621.0,18547.0,44051.0,98084.0,0.0,0.0
"Watsonville, CA",46,0.0,508.0299999999999,3.692564210844594,0.0,508.0299999999999,1890.3753059999995,13.74,920.422911,6.69,7.05,969.9523949999995,2971.9500000000003,13758.19,0.0,508.0299999999999,2189.48,15.914011944885193,4.513886070769483,0.7726519053960246,4.473039062551106,0.6308991944805048,4.513886070769483,0.7726519053960246,4.339132771098523,0.8792971664620023,0.0,0.0,0.17226295028633853,0.3144876778749032,4.513886070769483,0.7726519053960246,4.513886070769483,0.7726519053960246,0.0,0.0,0.0,0.0,3.93,5.59,1.6599999999999997,0.65,2.95,-0.21,6.1,51205.5,57908.0,70189.0,23741.0,20357.0,18298.0,18902.0,81298.0,0.0,0.0
"Lodi, CA",45,750.5000000000001,358.96,3.8166404930075393,714.9899999999999,354.05,1301.6699919999999,13.84,1102.281236,11.72,2.119999999999999,199.38875599999983,1838.9900000000002,9405.13,750.5000000000001,358.96,1055.4199999999998,11.221748131073147,2.3888142428653305,0.7944081210301492,2.3932391258813013,0.6020962968703053,0.9380384960122827,0.8823441716761886,2.10539649106392,0.7723786050891376,1.451195018038028,0.42022925906530023,0.28260812981851396,0.27285685635522977,1.8264454505147725,0.3116521263893991,2.1093163199232765,0.7679386264355018,0.5647140762541293,0.5890727691246197,0.2786883009591574,0.2663968809164395,1.93,2.78,0.8499999999999999,0.59,-7.42,-12.21,-2.62,42650.0,54583.0,70319.0,18797.0,18469.0,19277.0,18691.0,75234.0,0.0,0.0
"Tracy, CA",43,979.9300000000001,419.75,3.354999288636244,809.04,419.75,1615.193338,12.91,2263.272462,18.09,-5.18,-648.0791239999999,3006.65,12511.179999999998,979.9300000000001,419.75,1370.7699999999998,10.956360631051588,1.989695736133602,1.1571248102036258,2.0393925912663717,0.9831810283641551,-0.6223828927407326,1.5068833487450717,1.6255700821185535,0.8390097405838145,2.611714018981423,0.5629050109677127,0.36519495363347027,0.4223138329219272,1.2846922272719283,0.557532355951763,1.6255700821185535,0.8390097405838145,0.7035818284126677,0.6749313379978391,0.36519495363347027,0.4223138329219272,1.29,2.19,0.8999999999999999,0.72,-10.87,-16.76,-4.98,54170.5,81250.0,103541.5,13933.0,17110.0,25626.0,52090.0,108759.0,0.0,0.0
"Oroville, CA",41,1318.36,2234.74,14.358990834235561,1310.27,2108.91,5627.707359999999,36.16,2664.44552,17.12,19.039999999999996,2963.261839999999,4017.5,15563.349999999999,1318.36,2234.74,3570.3,22.940433775504633,1.412083111926417,1.00626838635506,1.2827449938477258,0.744293344881741,0.014831395554299057,0.980833433664075,0.6355357811782169,0.816949691247548,1.3984833406689434,0.4498079583938576,0.7784062235958197,0.6144642609254518,0.9572567538479828,0.6594415841316477,0.6793140487105926,0.8088106682606229,0.45530234814484033,0.5614937526407205,0.734627956063444,0.5690344092693608,1.24,1.87,0.6300000000000001,0.55,-5.42,-7.94,-2.89,27821.0,41950.0,46801.0,10390.0,10782.0,11383.0,10092.0,42647.0,0.0,0.0
"Porterville, CA",40,1212.24,117.22999999999999,0.9467064741543398,1091.8600000000001,117.22999999999999,1191.237866,9.62,1269.250325,10.25,-0.6300000000000008,-78.01245900000004,3210.58,12382.93,1212.24,117.22999999999999,1307.64,10.560020932041125,2.6222526251864458,0.8275319075159732,2.698910031793768,0.6150726772870586,1.8449911046900855,0.8145167980974234,2.5931563289140778,0.8204671690556052,0.776356242020265,0.21072889593145006,0.028461543431158864,0.040306608948605806,2.3597835084265193,0.6299094113294943,2.5931563289140778,0.8204671690556052,0.26406600861024004,0.29329236012551196,0.028461543431158864,0.040306608948605806,2.68,3.15,0.46999999999999975,0.6,-3.0,-9.84,3.85,28854.25,43903.5,52133.5,17705.0,16141.0,19771.0,21357.0,74974.0,0.0,0.0
"El Paso de Robles (Paso Robles)--Atascadero, CA",39,1453378.43,615.35,3.120200349973557,3662.7299999999996,615.35,4322.950607999999,21.92,3340.8204060000007,16.94,4.98,982.1302019999985,5886.14,19721.49,5886.14,615.35,4856.74,24.626638250963794,-0.629579266069653,0.9476401442919848,-0.6937380593454145,0.5945456864443882,-0.6329589042207255,0.9491107434419574,-0.6298219607139217,0.9477132078535256,0.0,0.0,0.0,0.0,-0.6313535437738222,0.9471136492408277,-0.6298219607139217,0.9477132078535256,0.0,0.0,0.0,0.0,-0.86,0.05,0.91,0.5,-0.01,-4.21,4.2,64685.0,75417.0,86749.0,18171.0,18540.0,19110.0,21744.0,77565.0,0.0,0.0
"Eureka, CA",39,0.0,1386.3600000000001,13.154106934285444,0.0,1153.6,4422.319651999999,41.96,871.6058990000001,8.27,33.69,3550.713752999999,2387.52,10539.37,0.0,1386.3600000000001,3619.6399999999994,34.34398830290614,7.30298799643622,1.733700751185729,7.226569178233614,1.4020204273493981,7.30298799643622,1.733700751185729,7.093295054637991,1.8040708600387694,0.0,0.0,0.2100168890550384,0.3652948937949389,7.30298799643622,1.733700751185729,7.30298799643622,1.733700751185729,0.0,0.0,0.0,0.0,7.77,8.59,0.8200000000000003,0.73,3.8,-0.36,7.95,35267.0,46818.0,58008.0,11348.0,10397.0,12909.0,12716.0,47370.0,0.0,0.0
"Livermore, CA",39,769.84,261.5400000000001,2.3340469754395863,768.5099999999999,261.5400000000001,1582.2067160000001,14.12,1659.5241829999998,14.81,-0.6900000000000013,-77.31746699999962,2989.73,11205.430000000002,769.84,261.5400000000001,1431.91,12.778715319269319,0.09537407310562826,0.8598754063264695,0.0810641715668207,0.6928636312837188,-3.3236813759043597,1.1795991892499853,-0.20292726829760205,0.857632572071361,3.4212106094991444,0.7776851550945366,0.29934487119191316,0.33231379351771995,-0.7838327132470594,0.20772166612694265,-0.20292726829760205,0.857632572071361,0.8792067863526877,0.7608033250201724,0.29934487119191316,0.33231379351771995,-0.72,0.84,1.56,0.84,-12.82,-18.51,-7.12,91903.5,118438.0,141234.0,19313.0,15058.0,18421.0,21641.0,74433.0,0.0,0.0
"Lompoc, CA",38,751.05,263.48,3.8920426428901687,715.35,263.48,1519.7998949999997,22.45,1178.606511,17.41,5.039999999999999,341.1933839999997,1863.0,6769.709999999999,751.05,263.48,1420.2299999999998,20.979185223591557,3.953173045817326,1.1305973545395487,3.9744498656515566,0.8863579886314058,2.301478379428366,1.0023229613761446,3.7191777638923975,1.2557543135941616,1.6510240172769588,0.42660521046543265,0.23332398285894082,0.24217091208410313,3.320560673943198,0.6860797625233722,3.7191777638923975,1.2557543135941616,0.6335258231150228,0.7068611002735974,0.23332398285894082,0.24217091208410313,3.47,4.18,0.7099999999999995,0.64,-6.0,-16.17,4.18,44323.0,62250.0,85221.25,12752.0,11890.0,14014.0,16194.0,54850.0,0.0,0.0
"Arroyo Grande--Grover Beach, CA",37,0.0,370.59000000000003,2.6311286682196378,0.0,370.59000000000003,2373.2938550000003,16.85,1412.708449,10.03,6.820000000000002,960.5854060000004,4453.68,14084.830000000002,0.0,370.59000000000003,2816.9,19.99953141074475,2.1864687539714716,1.0015560575670415,2.2231874719112685,0.7670144559736721,2.1864687539714716,1.0015560575670415,2.0432465851558024,1.0939488303795655,0.0,0.0,0.14162200040753062,0.20570824591437137,2.1864687539714716,1.0015560575670415,2.1864687539714716,1.0015560575670415,0.0,0.0,0.0,0.0,2.62,3.06,0.43999999999999995,0.67,2.46,-1.98,6.9,63455.0,75882.0,86591.0,15171.0,15552.0,14661.0,13599.0,58983.0,0.0,0.0
"Madera, CA",35,6336.89,310.85999999999996,2.163872668003628,2986.42,310.85999999999996,1410.7323620000002,9.82,1514.166914,10.54,-0.7199999999999989,-103.43455199999971,4658.5199999999995,14365.91,4658.5199999999995,310.85999999999996,1218.22,8.479936182253683,2.588526059261126,0.8272223454653281,2.595196823591405,0.6441018113178364,2.0174906427786334,0.8653564216905327,2.5498210137749715,0.8165446199530676,0.5726194859914895,0.15048592193979798,0.037232434283661804,0.03370570575341544,2.221927451863474,0.6250731305179527,2.5498210137749715,0.8165446199530676,0.36748486521215856,0.2742476833983698,0.037232434283661804,0.03370570575341544,1.92,2.88,0.96,0.75,-1.76,-10.45,6.92,31057.0,41391.0,59870.0,16226.0,20803.0,20490.0,26026.0,83545.0,0.0,0.0
"Davis, CA",33,265.44999999999993,224.37,3.5624633822205496,234.02999999999997,168.9,1435.3529429999999,22.79,1686.649926,26.78,-3.990000000000002,-251.29698300000018,1187.8999999999999,6298.170000000001,265.44999999999993,224.37,1488.31,23.63083244815557,-0.3159867707603954,1.0850472366978456,-0.3330881033697089,1.0007139227866864,-2.4064523663222808,1.7322944032674732,-0.710587202314323,0.9594470217029796,2.089460494080026,0.9700907606897596,0.39460043155392754,0.6766883865669338,-0.7281969683257199,0.7206448689770584,-0.6134040205329483,0.9846410808415935,0.41204432398617363,0.49685294722137097,0.2974172497725529,0.45856967154750117,-0.39,-0.02,0.37,0.77,-11.08,-16.04,-6.12,44453.0,71985.0,103162.0,19875.0,13510.0,12616.0,10016.0,56017.0,0.0,0.0
"Woodland, CA",32,346.91,310.85,4.066843548522147,346.91,310.85,1063.9779839999999,13.92,1388.063232,18.16,-4.24,-324.0852480000001,1940.12,7643.52,346.91,310.85,979.53,12.815168927405175,3.648780182429038,1.3295472790672562,3.61453275454241,1.1993160606329967,-0.9832377752658461,1.5990842996089794,2.908523991564096,0.9700932987779641,4.632010343401992,0.8538162487741925,0.7417291509670936,0.7636901538600778,2.8205509503474837,0.6690600113234478,2.908523991564096,0.9700932987779641,0.828229232081554,0.870500670346657,0.7417291509670936,0.7636901538600778,3.16,3.17,0.009999999999999787,0.88,-18.25,-23.28,-13.23,47711.25,67578.5,92190.0,16239.0,14217.0,12333.0,14915.0,57704.0,0.0,0.0
"San Luis Obispo, CA",32,1479.77,508.19999999999993,4.365056869424503,1247.67,508.19999999999993,2174.811528,18.68,2467.0372740000003,21.19,-2.5100000000000016,-292.2257460000001,2625.6399999999994,11642.46,1479.77,508.19999999999993,1836.95,15.778022857712203,0.6454181332811108,1.0885375985914802,0.6373219577305828,0.871274713003317,0.03749684345061099,1.0812461725207445,0.5290589102303122,1.1410681037795076,0.6079032008699192,0.25024315270301895,0.11635922305079857,0.12335950137637686,0.3585640921248603,0.9316110510129386,0.5290589102303122,1.1410681037795076,0.2885773882839194,0.3115699744510361,0.11635922305079857,0.12335950137637686,0.61,0.99,0.38,0.68,-2.69,-11.52,6.14,38085.5,54284.5,91380.5,20275.0,10966.0,14753.0,11710.0,57704.0,0.0,0.0
"Hollister, CA",31,88.02999999999999,126.56,1.7425546269396526,88.02999999999999,126.56,532.37057,7.33,461.92044,6.36,0.9699999999999998,70.45013000000006,2241.33,7262.899999999999,88.02999999999999,126.56,463.4000000000001,6.380371476958242,0.5077851271530657,0.6305179107181144,0.5161833289732751,0.5270553226420002,-2.4862972366410117,1.4233351247713448,0.33683777829792505,0.6098812704074256,2.993844263310799,1.0578045760148276,0.16922390505170112,0.148601128123299,0.3892260942598688,0.49332913321302585,0.33683777829792505,0.6098812704074256,0.11738988558289391,0.23645527998226984,0.16922390505170112,0.148601128123299,0.8,0.68,-0.12,0.68,-9.7,-16.48,-2.92,65022.0,80500.0,91913.0,10354.0,12922.0,11789.0,14723.0,49788.0,0.0,0.0
"Grass Valley, CA",30,1628.68,1440.29,8.830213850467143,1276.62,1229.4799999999998,10758.689427999998,65.96,7439.415173,45.61,20.349999999999994,3319.2742549999975,2428.48,16310.929999999998,1628.68,1440.29,9646.33,59.14028200721848,7.003354811773456,1.8510170173830558,6.99893207806054,1.6537104629686863,4.690127068168399,1.865272101127971,5.631408301059474,1.1268312178721507,2.3131689977211605,1.0389068044496723,1.3715359823137,1.6170836024762312,5.789394596138909,0.993980031561322,5.831745124281694,1.1577217455003175,1.216301136722431,1.193192718472398,1.170713356013422,1.3283051880865941,5.69,9.04,3.3499999999999988,0.82,-15.54,-22.36,-8.71,37645.75,52924.5,67226.25,10746.0,7577.0,11163.0,11832.0,41318.0,11.33,71.68
"Sonoma, CA",30,1265.01,820.16,10.69628350576639,1050.51,756.55,2708.235172,35.32,1946.0647979999997,25.38,9.940000000000001,762.1703740000005,2002.8000000000002,7667.71,1265.01,820.16,2060.2599999999998,26.869299960483634,1.2534978239917782,0.9288265562614223,1.2221733346722814,0.7092479678015725,0.33038140461754556,0.7916823983510611,0.8750770047380507,0.8562296833065591,0.9234800611916727,0.29966229862120397,0.3788646675474164,0.2933914500096211,0.7693946041256124,0.5429119258079249,0.9050120179297337,0.8252512845957813,0.4848618557561515,0.4770994756553879,0.3489296543557333,0.2671036493047174,0.9,0.86,-0.040000000000000036,0.68,-3.54,-7.09,0.01,66582.25,82969.0,109201.25,11265.0,11115.0,7347.0,8403.0,38130.0,0.0,0.0
"Sonora--Jamestown--Phoenix Lake, CA",29,6948.329999999999,1013.22,5.077654202136964,1531.8500000000001,735.39,11751.199161,58.89,8965.552357,44.93,13.96,2785.646804,2164.77,19954.489999999998,2164.77,1013.22,11448.6,57.373553521037124,2.6268389169555326,2.552218068412591,2.386719565371002,2.2447600581062668,2.0584242393566567,2.530624822695798,2.3610097376580406,2.3728655055131656,0.5686829981623185,0.1914324163196406,0.26611892361067613,0.47822911490658254,2.224889285569313,2.3229793071741267,2.434070066436176,2.4254873839470754,0.4020443569342038,0.29567799010180174,0.19276885051935683,0.2997111262575402,1.37,4.56,3.1899999999999995,0.69,-5.24,-15.55,5.08,43719.0,50446.0,67717.0,7813.0,8975.0,8338.0,11241.0,36367.0,16.23,102.75
"Camarillo, CA",28,1364.79,460.72,4.896291754033394,1197.8799999999997,460.72,2791.819419,29.67,1975.0687429999998,20.99,8.680000000000003,816.7506760000001,3300.02,9409.57,1364.79,460.72,2360.9800000000005,25.091263469000186,2.2104214432753038,0.7762353554465189,2.211519091733204,0.6699709025306575,1.1001960557177428,0.8005291402620148,2.0557894356490256,0.7041828458693862,1.1106296568281016,0.1688041940206011,0.15545233204067777,0.1390075155041997,1.807232700325307,0.40522652494945155,2.0557894356490256,0.7041828458693862,0.4030433377933317,0.4498605725087452,0.15545233204067777,0.1390075155041997,1.96,2.86,0.8999999999999999,0.74,-3.17,-12.63,6.3,79419.0,102634.0,113554.0,14714.0,12476.0,22096.0,15529.0,64815.0,309.4,1275.21
"Reedley--Dinuba, CA",28,293.43,182.46999999999997,2.8754361138513223,293.43,182.46999999999997,932.83554,14.7,800.2079019999999,12.61,2.09,132.62763800000016,1464.56,6345.82,293.43,182.46999999999997,791.87,12.478607965558432,3.129843960276213,0.9514104019546588,3.1018857452622357,0.8645901166432819,-0.7098588204518881,1.1416613604594075,2.6507197178615214,0.7684704135135517,3.8399800341011883,1.592346624699191,0.47823816307427564,0.48955097320663943,2.3618355547431227,0.40428425010956,2.6507197178615214,0.7684704135135517,0.769069387407774,0.662071687717739,0.47823816307427564,0.48955097320663943,2.56,3.61,1.0499999999999998,0.78,-16.63,-23.1,-10.17,35158.5,44421.0,57955.75,10071.0,12165.0,14308.0,15107.0,51651.0,0.0,0.0
"Selma, CA",28,147.96,329.97999999999996,4.137311913296747,147.96,329.97999999999996,1086.291702,13.62,870.9475319999999,10.92,2.6999999999999993,215.34417000000008,1731.5200000000002,7975.709999999999,147.96,329.97999999999996,782.13,9.806399681031532,2.9013061658460506,0.5860282332668899,2.920414433323178,0.5534338939479497,0.23423706478796255,1.2184721785249129,2.392989263651763,0.4630323074828784,2.6669342666671683,0.8568734454598775,0.5077886106691443,0.42210475640744977,2.6754526681637123,0.40712674578763236,2.392989263651763,0.4630323074828784,0.22821194602110667,0.29421766708244684,0.5077886106691443,0.42210475640744977,2.88,3.27,0.3900000000000001,0.83,-12.28,-18.88,-5.69,35506.75,51872.5,60490.0,9706.0,15695.0,14335.0,11519.0,51255.0,0.0,0.0
"Ukiah, CA",27,2132.31,1925.4,18.83728165522315,1750.84,1795.49,4344.0185,42.5,1785.6471339999996,17.47,25.03,2558.3713660000003,2633.6300000000006,10221.220000000001,2132.31,1925.4,2444.3299999999995,23.914268551112286,4.300052430140433,1.2540705485167303,4.183561052398833,1.031798779197826,2.671934700554337,1.1705274797007723,3.109430068034931,0.9519424299286688,1.6291324029812488,0.5324583969548072,1.1927779462725583,0.6737088789056196,3.215823463343906,0.5853083622701688,3.1897024425655642,0.9613240856164368,1.0828542581022615,0.8115356835906185,1.1115362451840387,0.6112424308937008,3.1,5.25,2.15,0.8,-6.33,-11.57,-1.08,41187.5,56809.0,69272.0,9051.0,12356.0,6045.0,6565.0,34017.0,0.0,0.0
"Arcata--McKinleyville, CA",26,11046.67,185.78000000000003,1.5910862173805063,1630.6200000000001,185.78000000000003,2024.67042,17.34,2517.4102799999996,21.56,-4.219999999999999,-492.7398599999997,3376.61,11676.3,3376.61,185.78000000000003,3267.39,27.983093959559106,6.849274932983909,1.3756491664285997,6.8978009386535115,0.8732839845359607,6.709860906280243,1.3559461306505507,6.840033717872956,1.3790490512618427,0.14066467973587524,0.046052220960188094,0.006932384402593288,0.011982750826423793,6.781653152111542,1.3156756126592402,6.840033717872956,1.3790490512618427,0.06809258069765252,0.08198303952444835,0.006932384402593288,0.011982750826423793,7.03,7.53,0.5,0.53,-0.48,-4.51,3.55,34721.5,47621.5,57422.25,11003.0,8819.0,11347.0,10824.0,41993.0,0.0,0.0
"Placerville--Diamond Springs, CA",24,6236.27,69.63,0.43010128350920146,1467.48,69.63,7806.437061999999,48.22,8309.921493,51.33,-3.1099999999999994,-503.48443100000077,1960.1399999999999,16189.21,1960.1399999999999,69.63,9433.369999999999,58.26948936977159,5.8501748448503665,2.6347015694387474,5.772408684549771,2.5201584238939656,4.982345179289167,2.6456991862576498,5.819408760526301,2.62725845625397,0.8676805538997889,0.3386740004169659,0.030766084324065225,0.11321092412535688,5.200553615648941,2.311700016713707,5.819408760526301,2.62725845625397,0.6494721175400159,0.400712110037849,0.030766084324065225,0.11321092412535688,3.57,6.91,3.3400000000000003,0.92,-7.17,-13.85,-0.49,55515.75,70027.5,79316.0,9877.0,11085.0,10894.0,7570.0,39426.0,23.08,146.09
