City_Name,n,AcresNeeded_to_HighIncomeUHI,AcresNeeded_to_HighIncomeCanopyPercent,PercentNeeded_to_HighIncomeCanopyPercent,AcresNeeded_to_HighIncomeUHI_Lim,AcresNeeded_to_HighIncomeCanopyPercent_Lim,HiInco_CanAcres,HiInco_CanopyPercent,LoInco_CanAcres,LoInco_CanopyPercent,HiLo_TreeGap_Perc,HiLo_TreeGap_Acres,Potential_Acres,Total_Area_Acres,Potential_Acres_vs_AcresNeeded_to_HighIncomeUHI,Potential_Acres_vs_AcresNeeded_to_HighIncomeCanopyPercent,Total_CanopyAcres,Total_CanopyPercent,Current_Avg_UHI,Current_Std_UHI,Modeled_Avg_UHI,Modeled_Std_UHI,MinPot_Avg_UHI,MinPot_Std_UHI,TGPot_Avg_UHI,TGPot_Std_UHI,MinDiff_Avg_UHI,MinDiff_Std_UHI,TGDiff_Avg_UHI,TGDiff_Std_UHI,UGPot_Avg_UHI_Lim,UGPot_Std_UHI_Lim,TGPot_Avg_UHI_Lim,TGPot_Std_UHI_Lim,UGDiff_Avg_UHI_Lim,UGDiff_Std_UHI_Lim,TGDiff_Avg_UHI_Lim,TGDiff_Std_UHI_Lim,HiInco_UHI,LoInco_UHI,HiLo_UHIGap,Regr_r2,Regr_slope,SlopeConf95Low,SlopeConf95High,Income_Quartile_1_MaxVal,Income_Quartile_2_MaxVal,Income_Quartile_3_MaxVal,Income_Quartile_1_Population,Income_Quartile_2_Population,Income_Quartile_3_Population,Income_Quartile_4_Population,Total_Population,Pot_kW_Low,Pot_kW_High
"Ukiah, CA",27,2181.4399999999996,1925.4,18.83728165522315,1797.1799999999998,1795.49,4344.0185,42.5,1785.6471339999996,17.47,25.03,2558.3713660000003,2633.6300000000006,10221.220000000001,2181.4399999999996,1925.4,2444.3299999999995,23.914268551112286,4.412066093871377,1.5302010013333607,4.262856449621474,1.236500451144219,2.5244757377299383,1.4076181251286548,3.0333086265631692,1.188949638926265,1.8880994343141033,0.6164081503922486,1.3796802534335433,0.7799420211118555,3.1243113150876307,0.7354163652401526,3.125719033540027,1.1934747589267114,1.2891473229223125,0.9204191450050861,1.2872698464566852,0.7093966070839854,3.04,5.92,2.88,0.83,-7.32,-13.09,-1.55,41187.5,56809.0,69272.0,9051.0,12356.0,6045.0,6565.0,34017.0,0.0,0.0
"Arcata--McKinleyville, CA",26,0.0,185.78000000000003,1.5910862173805063,0.0,185.78000000000003,2024.67042,17.34,2517.4102799999996,21.56,-4.219999999999999,-492.7398599999997,3376.61,11676.3,0.0,185.78000000000003,3267.39,27.983093959559106,7.218067307280561,1.2631877679344046,7.32093471390766,0.878753785379768,7.218067307280561,1.2631877679344046,7.088544975720049,1.3074014268996823,0.0,0.0,0.13117739352363333,0.1735886867910405,7.218067307280561,1.2631877679344046,7.218067307280561,1.2631877679344046,0.0,0.0,0.0,0.0,7.15,8.07,0.9199999999999999,0.58,1.07,-2.74,4.87,34721.5,47621.5,57422.25,11003.0,8819.0,11347.0,10824.0,41993.0,0.0,0.0
"Placerville--Diamond Springs, CA",24,8997.32,69.63,0.43010128350920146,1498.3200000000002,69.63,7806.437061999999,48.22,8309.921493,51.33,-3.1099999999999994,-503.48443100000077,1960.1399999999999,16189.21,1960.1399999999999,69.63,9433.369999999999,58.26948936977159,6.608618061041892,2.82602136015302,6.5171403051785735,2.692170683248531,5.885287484688877,2.833968150753678,6.58317863564683,2.8246178900460666,0.7200493106210866,0.2816711699889051,0.025363214140776483,0.09392601005327537,6.055544390368647,2.5642675636525643,6.58317863564683,2.8246178900460666,0.5505592675615427,0.34425032682034995,0.025363214140776483,0.09392601005327537,3.74,7.62,3.88,0.93,-5.95,-13.07,1.16,55515.75,70027.5,79316.0,9877.0,11085.0,10894.0,7570.0,39426.0,19.15,121.23
"Auburn--North Auburn, CA",23,3212.0499999999993,2308.34,14.298943904734,1380.14,1716.26,9460.04998,58.6,5708.3168479999995,35.36,23.240000000000002,3751.7331320000003,2089.0400000000004,16143.430000000002,2089.0400000000004,2089.0400000000004,7291.3200000000015,45.165866237844135,3.6922143001827985,1.5619808436179152,3.6678605476035755,0.7865620207142889,3.0542727660726374,1.4637787098670476,2.9872786576334764,1.4191600039793613,0.6398331767164722,0.24907299477922584,0.7054005251672042,0.48051581322094794,3.2708486114784763,1.3271067518954127,3.1679548708050267,1.468945026841561,0.42176179411686365,0.34288892690293066,0.5258952589381563,0.33972142484214185,3.09,3.71,0.6200000000000001,0.44,-4.93,-13.8,3.93,51372.0,68857.0,89159.0,7726.0,13959.0,6733.0,9300.0,37718.0,0.0,0.0
"Big Bear City, CA",22,1480.78,408.05,3.9189491588257277,1230.4400000000003,408.05,4805.244144999999,46.15,4519.949042999999,43.41,2.740000000000002,285.29510200000004,2535.6,10412.23,1480.78,408.05,4981.669999999999,47.8444098910608,1.2639366783100254,2.2571950433300403,1.2350372878816547,2.1597916278987115,-1.2090044591792537,1.8488819613927483,0.8655307748676314,2.112014297479303,2.4738083964722257,1.466824982628602,0.3980544993723727,0.688623660537258,0.0653277443928918,1.2979901361022312,0.8655307748676314,2.112014297479303,1.2007884093993313,1.2929229985859065,0.3980544993723727,0.688623660537258,0.29,2.8,2.51,0.87,-10.16,-18.79,-1.52,41760.0,50478.5,54843.75,5232.0,4618.0,4983.0,5504.0,20337.0,813.2600000000001,5147.110000000001
"Ridgecrest, CA",21,927.7,97.87,0.9312464734522917,927.7,97.87,525.4785,5.0,496.05170400000003,4.72,0.28000000000000025,29.426796000000024,3277.44,10509.569999999998,927.7,97.87,520.34,4.9511064677241805,-3.4009541018329013,1.2362262070099863,-3.2930336160280587,1.0475870664241411,-7.829786347110303,1.5159425301291778,-3.533318584870743,1.1480936104528192,4.430051629134209,0.9772482484567978,0.1323644830378408,0.14815292922432916,-4.65258078113567,0.31442241719929975,-3.533318584870743,1.1480936104528192,1.2541746617606622,1.049712615822464,0.1323644830378408,0.14815292922432916,-4.52,-3.61,0.9099999999999997,0.75,-14.2,-33.95,5.55,53750.0,62216.0,85893.0,7641.0,5585.0,11185.0,8083.0,32494.0,2465.3099999999995,6684.7
"Lake Arrowhead--Crestline, CA",21,2476.74,235.93,2.5575677685538296,637.1800000000001,235.93,6287.6100480000005,68.16,6552.361234000001,71.03,-2.8700000000000045,-264.7511860000004,1128.92,9224.78,1128.92,235.93,6834.39,74.08729530677154,2.373523021687238,2.24611672569729,2.0532797746938134,1.4327058755150415,1.5088667480416877,2.4111452860480767,2.193130567883461,2.414324105395073,0.864324016399307,0.42700983892627076,0.18120210996901823,0.33713544387296907,1.8848147056081552,1.9538669795181647,2.193130567883461,2.414324105395073,0.488018890423403,0.4627580073752925,0.18120210996901823,0.33713544387296907,0.78,4.58,3.8,0.51,-7.06,-28.44,14.31,51292.0,54833.0,80223.0,6404.0,3501.0,2925.0,3201.0,16031.0,170.42,1078.54
"Morro Bay--Los Osos, CA",21,762.85,368.74,5.134024293121405,487.79,347.07,1203.0319,16.75,697.399388,9.71,7.039999999999999,505.6325119999999,2037.3400000000001,7182.28,762.85,368.74,1155.79,16.092243688633694,2.5796313983860273,0.8273953275037108,2.5456299531625053,0.7093830329108883,1.9083985865212718,0.9181207354032039,2.457176899257617,0.7808363588515285,0.671282545375563,0.22644325636466311,0.12049727941545023,0.12443578950228164,2.41847200331928,0.6459214940144261,2.465064227515496,0.7864614106558633,0.16076162444237763,0.2579278636109296,0.11392450586721764,0.11580173386855484,2.76,2.39,-0.36999999999999966,0.75,-2.37,-9.79,5.06,57500.0,70223.0,74035.0,6336.0,7532.0,7233.0,7520.0,28621.0,0.0,0.0
"Delano, CA",21,589.8,145.43,2.4341459985471787,589.54,145.43,436.14433999999994,7.3,308.28832800000004,5.16,2.1399999999999997,127.85601199999991,1574.9300000000003,5974.579999999999,589.8,145.43,425.48,7.121504775231063,3.6907226784142146,0.5376803216834094,3.72664570563956,0.552627345288796,1.8355700986512862,0.9607957333780036,3.5177924975479447,0.45509360382527153,1.8516907464625132,0.7571617452784901,0.1698469181097249,0.14880582282884558,2.9951997629958926,0.06542870285811495,3.5177924975479447,0.45509360382527153,0.6955229154183225,0.5130429287522063,0.1698469181097249,0.14880582282884558,3.01,3.99,0.9800000000000004,0.74,-7.03,-13.8,-0.26,34291.0,37375.0,53366.0,13502.0,8768.0,16589.0,11421.0,50280.0,0.0,0.0
"Barstow, CA",20,45.81999999999999,85.81,1.0859867089704958,45.81999999999999,85.81,273.394322,3.46,212.55223300000003,2.69,0.77,60.84208899999996,2773.69,7901.570000000001,45.81999999999999,85.81,196.56,2.487606893313607,-2.365802758186031,0.6224031846555049,-2.302633805686718,0.46792060296007826,-12.538502981053131,2.802325019955454,-2.6802235884767196,0.6283448328579891,10.172944402188426,2.55556269409442,0.31511475567513797,0.2075214794089903,-2.535718876122087,0.43222639124759205,-2.6802235884767196,0.6283448328579891,0.16878506423406991,0.2689039007971026,0.31511475567513797,0.2075214794089903,-2.16,-2.58,-0.41999999999999993,0.7,-28.98,-59.75,1.79,35143.75,46308.5,58468.75,7814.0,8360.0,10322.0,6933.0,33429.0,5638.89,15289.87
"Los Banos, CA",17,756.4,147.04,2.853461257820626,756.4,147.04,522.002952,10.13,451.921608,8.77,1.3600000000000012,70.08134400000006,1818.2,5153.04,756.4,147.04,399.87,7.759885426854828,5.2887242093987235,0.7532968058559992,5.1633827604676075,0.5952743803325827,3.0287433243289397,0.8444215691131101,5.105514822318476,0.6926350725881423,2.2588242862465657,0.594915903683084,0.18381231273190193,0.1471454387225364,4.346453161628864,0.2530821014039822,5.105514822318476,0.6926350725881423,0.9397480128234983,0.5713141754036132,0.18381231273190193,0.1471454387225364,4.44,5.58,1.1399999999999997,0.77,-6.41,-26.99,14.18,40391.0,51117.0,62500.0,4889.0,9170.0,7995.0,16267.0,38321.0,0.0,0.0
"Sanger, CA",17,304.51,21.56,0.6311253703031509,205.31000000000003,21.56,358.009376,10.48,404.81021999999996,11.85,-1.3699999999999992,-46.800843999999984,535.86,3416.12,304.51,21.56,385.38,11.281219629287028,1.7261011322787259,0.6261589788039229,1.6178102642764303,0.4591717875267924,0.6749340772572392,0.8142782296044992,1.6832031661651232,0.6124459228800871,1.0537060758989731,0.3539167026600741,0.04253708886104705,0.048888249725466175,1.3255256841094576,0.34758455880425604,1.6832031661651232,0.6124459228800871,0.403308548880016,0.34182401804789686,0.04253708886104705,0.048888249725466175,1.18,1.74,0.56,0.71,-6.72,-22.69,9.26,31300.0,43995.0,49714.0,7028.0,4840.0,5441.0,9536.0,26845.0,0.0,0.0
"Ramona, CA",16,1636.3400000000001,68.51,0.5736693233029823,1621.5299999999997,68.51,1382.932236,11.58,1341.1337660000002,11.23,0.34999999999999964,41.79846999999995,3523.45,11942.42,1636.3400000000001,68.51,1472.38,12.32899194635593,-1.503454609702221,1.3809115767490292,-1.5494617338864318,1.0987588313768413,-4.75166480495578,1.5974001321059006,-1.5672146265162337,1.3896449426753665,3.2479710142500435,0.825007334613305,0.062378730609039035,0.1680674115450252,-2.9956593136064553,0.5313219753852704,-1.5672146265162337,1.3896449426753665,1.493570775437474,1.023012313562122,0.062378730609039035,0.1680674115450252,-2.82,-0.55,2.2699999999999996,0.79,-11.01,-43.58,21.56,71099.0,89857.0,109140.75,8030.0,8331.0,9951.0,6082.0,32394.0,1573.71,4187.67
"Lakeport, CA",15,291.84000000000003,487.23,7.349844323228423,290.53,487.23,2143.1944959999996,32.33,1840.9066239999995,27.77,4.559999999999999,302.2878720000001,2067.7,6629.12,291.84000000000003,487.23,1723.57,25.999981898049818,1.3063456688067197,1.5577121472760709,1.2784484365949023,1.6081772976228554,-1.1786999179378257,1.8837046581480565,0.7218521010330179,1.3400265542325176,2.489265317266847,0.6111320168189857,0.5867172113342344,0.5870470180447357,0.9590696653552808,1.1925663639600204,0.7218521010330179,1.3400265542325176,0.34994020322456076,0.6134146536680982,0.5867172113342344,0.5870470180447357,1.86,0.32,-1.54,0.9,-7.97,-35.19,19.24,35007.5,45684.0,55794.5,3767.0,5341.0,5681.0,4222.0,19011.0,0.0,0.0
"Red Bluff, CA",15,0.0,83.97,1.4548321147648913,0.0,83.97,917.1390200000001,15.89,1407.74202,24.39,-8.5,-490.60299999999984,1242.2,5771.8,0.0,83.97,1080.5399999999997,18.72102290446654,-0.9551651477875185,1.5761215234621988,-0.8650344433279046,1.3532356310566716,-0.9551651477875185,1.5761215234621988,-0.9649089019023528,1.5810995398986905,0.0,0.0,0.007942288367580305,0.011526963406868455,-0.9551651477875185,1.5761215234621988,-0.9551651477875185,1.5761215234621988,0.0,0.0,0.0,0.0,-0.99,-0.61,0.38,0.83,0.21,-14.84,15.26,24466.0,38482.0,52234.0,5073.0,6149.0,5096.0,5588.0,21906.0,0.0,0.0
"Yucca Valley, CA",15,0.0,55.370000000000005,0.580439695911239,0.0,55.370000000000005,322.429016,3.38,402.5593039999999,4.22,-0.8399999999999999,-80.1302879999999,3073.3599999999997,9539.32,0.0,55.370000000000005,352.74,3.6977478478549832,-1.7864319049995174,1.0533044167558296,-1.8174350582641114,0.9442406788774097,-1.7864319049995174,1.0533044167558296,-2.072609347416797,1.337320613713673,0.0,0.0,0.2856999136206774,0.5229148425928145,-1.7864319049995174,1.0533044167558296,-1.7864319049995174,1.0533044167558296,0.0,0.0,0.0,0.0,-1.87,-1.46,0.41000000000000014,0.93,31.97,-23.27,87.21,32211.0,39946.0,45774.0,5005.0,5967.0,5065.0,12472.0,28509.0,0.0,0.0
"Santa Paula, CA",15,0.0,75.66,3.7362040443445834,0.0,75.66,505.04747,24.94,391.037155,19.31,5.630000000000003,114.01031499999999,727.1800000000001,2025.0500000000002,0.0,75.66,496.97999999999996,24.541616256388725,4.4382573763610775,0.5148542834526304,4.470385817634132,0.49120974535411777,4.4382573763610775,0.5148542834526304,4.385268956322067,0.5577350963488724,0.0,0.0,0.052090516283548556,0.07578610847545543,4.4382573763610775,0.5148542834526304,4.4382573763610775,0.5148542834526304,0.0,0.0,0.0,0.0,4.07,5.09,1.0199999999999996,0.87,1.57,-13.13,16.28,40848.0,60285.0,64739.5,6229.0,8199.0,6975.0,6307.0,27710.0,0.0,0.0
"Brawley, CA",15,103.71,152.73,3.1026034810589436,103.71,152.73,314.06443199999995,6.38,179.67636,3.65,2.73,134.38807199999997,1401.9499999999998,4922.64,103.71,152.73,184.23000000000002,3.742504022231973,2.600820108722149,0.8739525403509033,2.5951115255228903,0.8629267320043825,-5.128246733460093,2.563602871354426,1.7580653470495504,0.5750190688328406,7.72908540945509,2.4143161737286905,0.8445487787041099,0.6445665111569443,2.026749102107812,0.4126196462977676,1.7580653470495504,0.5750190688328406,0.5732118538020249,0.6372836150778839,0.8445487787041099,0.6445665111569443,2.19,2.8,0.6099999999999999,0.99,-27.14,-33.02,-21.26,29213.0,42900.0,67967.0,6162.0,7764.0,5285.0,5915.0,25126.0,5800.45,8896.93
"Desert Hot Springs, CA",14,355.48,134.54,1.2663696681215393,355.48,134.54,539.7027559999999,5.08,587.511071,5.53,-0.4500000000000002,-47.80831500000011,3812.0699999999997,10624.069999999998,355.48,134.54,438.69000000000005,4.129208486013365,-3.0541737017922514,0.7257342711153753,-3.025007967756237,0.629814326815601,-5.816941680542392,1.1189119644579588,-3.154624103568595,0.6771327581186375,2.763603176560396,0.8321493101522914,0.09751758036232823,0.09795273542617385,-3.3117125546047803,0.49270340305620225,-3.154624103568595,0.6771327581186375,0.25890966456358067,0.31222740999033644,0.09751758036232823,0.09795273542617385,-2.95,-3.13,-0.17999999999999972,0.91,-7.7,-63.96,48.56,28001.25,35894.5,39495.0,12284.0,11887.0,7958.0,9798.0,41927.0,5103.07,8121.48
"Galt, CA",14,110.77,132.36,2.636695405504471,110.77,132.36,583.8166960000001,11.63,640.0398,12.75,-1.1199999999999992,-56.22310399999992,1151.48,5019.919999999999,110.77,132.36,502.25999999999993,10.005338730497698,0.8960375065738102,0.5281993858763485,0.9265929935138411,0.5340932312176384,-1.717531853097261,0.6598916142233731,0.5948406548311528,0.5293188272479804,2.613528203636712,0.6273721779933351,0.3004270785191796,0.28173938168769486,0.645021593969625,0.2380409037538563,0.5948406548311528,0.5293188272479804,0.25259362699007154,0.3320571701282122,0.3004270785191796,0.28173938168769486,0.87,1.16,0.2899999999999999,0.96,-11.39,-25.07,2.28,51219.25,80847.5,101256.5,4703.0,6265.0,9920.0,8148.0,29036.0,0.0,0.0
"Crescent City, CA",14,1170.7,1315.6299999999997,17.351720426845752,1010.2399999999999,876.7199999999999,4587.18865,60.5,2020.6376449999996,26.65,33.85,2566.5510050000003,1561.99,7582.129999999999,1170.7,1315.6299999999997,3359.2000000000003,44.30417310175373,7.231181620468129,1.6890315987262,7.244540149008262,1.5692428509584253,5.173054999056994,1.4456025707942217,5.4994571050615075,1.1933638055465068,2.0550852464940594,0.6279164028377917,1.73134305267781,1.7378166543557285,5.898947564866338,0.8069289987657454,6.075806442253035,1.0015907126789103,1.3305389514555939,1.0593836974593656,1.153066196438204,1.1282177224026573,5.96,9.0,3.04,0.83,-9.98,-23.59,3.64,35536.0,57509.5,67066.75,8046.0,5631.0,2528.0,6329.0,22534.0,0.0,0.0
"Fortuna, CA",13,419.60999999999996,658.7900000000001,10.740866945246509,389.44,658.7900000000001,2214.1898899999997,36.1,579.6148049999999,9.45,26.650000000000002,1634.5750849999997,2183.12,6133.49,419.60999999999996,658.7900000000001,1901.4800000000002,31.0015994156671,6.079172282012362,1.0162344698864167,6.036736393146478,0.9013386955640669,3.6165747885787702,1.332220721072979,5.335378080016436,0.9376337589704387,2.4619902535098293,1.153258491361508,0.7422236605912784,0.7446713197557211,5.63730652532245,0.6276557917994178,5.335378080016436,0.9376337589704387,0.43868978346748755,0.5275432109155689,0.7422236605912784,0.7446713197557211,5.92,6.4,0.4800000000000004,0.79,-6.92,-23.26,9.42,37865.0,47380.0,52250.0,4315.0,5131.0,4221.0,3476.0,17143.0,0.0,0.0
"Solvang--Buellton--Santa Ynez, CA",13,463.62,245.67,5.824683361231369,365.07,245.67,1485.9098019999997,35.23,1291.4719880000002,30.62,4.609999999999996,194.43781399999943,1323.8400000000001,4217.740000000001,463.62,245.67,1305.79,30.959471185990594,1.8613004594877822,0.9962257913891,1.8725214451341239,0.6311463654868118,1.2487663061260292,0.9773066406116613,1.7479466017345782,1.0380867775653269,0.6114135295205488,0.1327621809004764,0.11419478203967054,0.1155644948912545,1.6910299591724474,0.8062461996216119,1.7479466017345782,1.0380867775653269,0.1686694058903583,0.28251683135297134,0.11419478203967054,0.1155644948912545,2.24,1.89,-0.3500000000000003,0.52,-1.95,-37.77,33.87,70114.0,79417.0,98309.0,3862.0,5769.0,3085.0,4213.0,16929.0,0.0,0.0
"Truckee, CA",12,270.6,24.060000000000002,0.35762168204073264,225.89,24.060000000000002,1696.7461159999998,25.22,1896.5611820000001,28.19,-2.9700000000000024,-199.81506600000034,1162.78,6727.78,270.6,24.060000000000002,2528.65,37.58520641281374,3.857117488978534,1.7036992090048648,3.811707977965986,1.6392741683204413,2.8219387673199785,1.6554480348505733,3.8351971229737,1.681314328298569,1.0362335123919033,0.3072429760788935,0.02094931760551029,0.08913562562337801,3.6558791607335555,1.4512042749607905,3.8351971229737,1.681314328298569,0.20163041894949002,0.4642474364885686,0.02094931760551029,0.08913562562337801,4.8,5.16,0.3600000000000003,0.95,-5.99,-44.12,32.13,87819.0,98219.0,107517.25,3889.0,3576.0,3847.0,4185.0,15497.0,115.25999999999999,729.51
"Dixon, CA",12,0.0,119.95,3.042076778518043,0.0,119.95,647.4455260000001,16.42,615.901286,15.62,0.8000000000000025,31.54424000000006,732.64,3943.03,0.0,119.95,548.37,13.907325077415084,5.3174340291603155,0.5907227536804996,5.307745515504574,0.5914793684896508,5.3174340291603155,0.5907227536804996,5.3005481317666865,0.6015302498056838,0.0,0.0,0.017025561560525787,0.02150086271286013,5.3174340291603155,0.5907227536804996,5.3174340291603155,0.5907227536804996,0.0,0.0,0.0,0.0,4.79,6.09,1.2999999999999998,0.94,3.18,-17.37,23.72,73522.75,77161.0,82076.25,4728.0,5126.0,3982.0,6089.0,19925.0,0.0,0.0
"Half Moon Bay, CA",12,891.0799999999999,23.97,0.6317254247740731,312.33,23.97,464.051451,12.23,519.449253,13.69,-1.459999999999999,-55.39780200000001,1278.5000000000002,3794.37,891.0799999999999,23.97,680.21,17.926823161684286,5.706450846912661,1.7086781469396424,5.680026539320098,1.632819865442796,4.767063596855341,1.7331333346975037,5.688361941508076,1.698587991412417,0.9404855087932912,0.24678401265074304,0.01808890540458627,0.04281288960067267,5.476177468196302,1.4746709548260926,5.688361941508076,1.698587991412417,0.2300933488299771,0.3806282283490439,0.01808890540458627,0.04281288960067267,5.6,8.87,3.2699999999999996,0.96,-2.79,-33.24,27.66,85722.25,141401.5,166184.0,4434.0,6981.0,5455.0,4880.0,21750.0,0.0,0.0
"Susanville, CA",11,24.21,27.959999999999997,0.8163455979819095,24.21,27.959999999999997,321.609378,9.39,322.979386,9.43,-0.03999999999999915,-1.3700079999999843,785.74,3425.02,24.21,27.959999999999997,495.43000000000006,14.465025021751698,2.9139576995170833,0.882575721826292,2.9233885057605504,0.8974384727058932,-2.0201787726786997,1.799408032274439,2.737428832532365,0.6841637378031851,4.931767055374859,1.3885924034660286,0.17489521229073113,0.2975803221315563,2.762284891767055,0.6754810151804335,2.737428832532365,0.6841637378031851,0.15167280775002773,0.31924303511963936,0.17489521229073113,0.2975803221315563,3.49,2.74,-0.75,0.99,-21.5,-93.44,50.44,43080.0,53917.0,61850.5,2755.0,2649.0,1400.0,4420.0,11224.0,328.65999999999997,2079.96
"Tehachapi--Golden Hills, CA",11,0.0,382.94000000000005,6.693854149004418,0.0,382.94000000000005,961.661437,16.81,347.822816,6.08,10.729999999999999,613.838621,1434.4499999999998,5720.77,0.0,382.94000000000005,587.4100000000001,10.268023360491682,-2.866334374568458,1.1806249742878379,-2.8525852114313284,1.0992847136860864,-2.866334374568458,1.1806249742878379,-2.871609363774456,1.1765342946226542,0.0,0.0,0.0052749892059984925,0.015359816052821858,-2.866334374568458,1.1806249742878379,-2.866334374568458,1.1806249742878379,0.0,0.0,0.0,0.0,-2.78,-4.01,-1.23,0.85,4.12,-303.16,311.41,43642.0,52199.0,81819.5,4913.0,5339.0,3974.0,4237.0,18463.0,0.0,0.0
"Orosi, CA",11,0.0,9.95,0.46939054708765565,0.0,9.95,180.39242700000003,8.51,164.70612899999998,7.77,0.7400000000000002,15.68629800000005,489.86,2119.7700000000004,0.0,9.95,191.67000000000002,9.04201870957698,2.971856899569292,0.659373673944674,2.971061766135004,0.6454176624165222,2.971856899569292,0.659373673944674,2.7750777206961126,0.7737505357454101,0.0,0.0,0.195642263075711,0.4136492293909153,2.971856899569292,0.659373673944674,2.971856899569292,0.659373673944674,0.0,0.0,0.0,0.0,3.48,3.35,-0.1299999999999999,0.98,19.56,-301.43,340.55,30692.5,37656.0,47715.5,3421.0,5458.0,5289.0,3059.0,17227.0,0.0,0.0
"Clearlake, CA",11,0.0,43.06999999999999,0.9470055100901049,0.0,43.06999999999999,1398.9709520000004,30.76,1740.9820560000003,38.28,-7.52,-342.01110399999993,1518.04,4548.02,0.0,43.06999999999999,1512.18,33.249194154819016,0.4364911983676414,2.176857399222585,0.4364911983676414,2.176857399222585,0.4364911983676414,2.176857399222585,-0.4260077132466436,2.2523974719457325,0.0,0.0,0.8624989116142848,0.8940401837421472,0.4364911983676414,2.176857399222585,0.4364911983676414,2.176857399222585,0.0,0.0,0.0,0.0,-0.34,2.11,2.4499999999999997,1.0,25.1,24.57,25.62,27124.0,29167.0,32969.0,5375.0,5508.0,2056.0,4285.0,17224.0,0.0,0.0
"Lake of the Pines, CA",10,0.0,605.02,11.338200790087178,0.0,499.49999999999994,3815.3258,71.5,3249.69708,60.9,10.600000000000001,565.6287200000002,785.7600000000001,5336.12,0.0,605.02,3237.74,60.67592183084338,5.107849617324948,0.646980225580977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.936300626672564,0.5382055604911938,1.3624994752741693,2.2723137791671966,0.17049292369736813,0.19572514397315818,0.0,0.0,5.2,4.9,-0.2999999999999998,0.0,0.0,0.0,0.0,70432.0,82051.5,88618.0,3768.0,1590.0,2213.0,5785.0,13356.0,0.0,0.0
"Lindsay, CA",10,0.0,80.39999999999999,1.8113860482720863,0.0,80.39999999999999,809.5988159999999,18.24,919.231989,20.71,-2.4700000000000024,-109.63317300000006,838.74,4438.59,0.0,80.39999999999999,821.48,18.507679240479522,3.8892442870370996,0.2861712886632847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.746430150115239,0.07069271275962767,1.8449919231107175,2.011504656852174,0.14610033817045504,0.24165559548664528,0.0,0.0,3.81,4.34,0.5299999999999998,0.0,0.0,0.0,0.0,26232.5,36909.5,40469.5,5124.0,2910.0,3103.0,3290.0,14427.0,0.0,0.0
"Chowchilla, CA",10,0.0,37.82,1.307130809854287,0.0,37.82,218.44868,7.55,335.340424,11.59,-4.04,-116.89174399999999,1224.1000000000001,2893.36,0.0,37.82,218.32,7.545552575552299,-0.7028774850001384,1.252439982794498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9922710274559684,0.9941282433590909,-0.11556322061547819,0.4390223495666595,0.2893935424558299,0.36514990006171216,0.0,0.0,-0.22,-0.66,-0.44000000000000006,0.0,0.0,0.0,0.0,41382.25,48452.0,53150.75,5166.0,1209.0,2893.0,5573.0,14841.0,0.0,0.0
"Jackson, CA",10,0.0,28.63,1.1368103396930653,0.0,28.63,623.56822,24.76,651.7748599999999,25.88,-1.1199999999999974,-28.20663999999988,476.47,2518.4499999999994,0.0,28.63,680.3700000000001,27.015426154976286,1.4708687883420364,1.0052820129820925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2042079056562576,0.6226156924130644,0.647492545017769,0.6787366947740976,0.26666088268577903,0.562013495339691,0.0,0.0,1.78,1.3,-0.48,0.0,0.0,0.0,0.0,40748.5,60402.0,65720.75,2580.0,2345.0,2413.0,4248.0,11586.0,0.0,0.0
"Coalinga, CA",10,0.0,14.77,0.401075327214468,0.0,14.77,100.16672,2.72,357.58046,9.71,-6.99,-257.41374,1027.16,3682.6000000000004,0.0,14.77,156.46000000000004,4.2486286862542775,-3.874864606527997,0.7473187815729644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.743903600716884,0.12932417542764088,-1.1919675229457447,1.8048806030409041,0.8690389941888883,0.6948622286532017,0.0,0.0,-4.71,-3.85,0.8599999999999999,0.0,0.0,0.0,0.0,48173.75,65232.0,81053.5,5007.0,2871.0,2392.0,3084.0,13354.0,0.0,0.0
"Gridley, CA",10,0.0,60.06,2.0809440819904443,0.0,60.06,633.2300860000001,21.94,535.099626,18.54,3.400000000000002,98.1304600000002,508.20000000000005,2886.19,0.0,60.06,697.16,24.155027908765533,4.243818043857126,0.9932193908415543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022027794427948,0.8360059974156003,1.823777817815182,2.048342033738118,0.22179024942917824,0.2748810310675072,0.0,0.0,4.5,4.81,0.3099999999999996,0.0,0.0,0.0,0.0,45381.5,53901.5,69384.75,3728.0,2101.0,2043.0,3490.0,11362.0,0.0,0.0
